DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4921;Bussnang;1471;746;15;0;731;450;281;50.71
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2003;Diessenhofen;4545;Diessenhofen;1967;1088;27;0;1061;235;826;55.31
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4406;Dozwil;388;219;10;6;203;105;98;56.44
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4411;Egnach;2935;1566;55;33;1478;929;549;53.36
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4476;Erlen;1995;886;18;13;855;507;348;44.41
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4646;Ermatingen;1776;948;24;3;921;487;434;53.38
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4806;Eschenz;1118;581;23;2;556;186;370;51.97
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4724;Eschlikon;2651;1326;39;28;1259;915;344;50.02
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4561;Felben-Wellhausen;1572;701;39;20;642;428;214;44.59
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4726;Fischingen;1861;925;27;5;893;554;339;49.7
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4566;Frauenfeld;14762;7154;440;97;6617;4751;1866;48.46
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4571;Gachnang;2337;1026;35;0;991;727;264;43.9
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4651;Gottlieben;177;108;3;3;102;64;38;61.02
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4656;Güttingen;941;540;11;3;526;354;172;57.39
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4486;Hauptwil-Gottshaus;1220;596;23;0;573;239;334;48.85
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4416;Hefenhofen;813;380;14;17;349;240;109;46.74
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4811;Herdern;671;359;4;16;339;226;113;53.5
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4495;Hohentannen;404;199;5;4;190;68;122;49.26
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4816;Homburg;1067;568;14;15;539;224;315;53.23
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4421;Horn;1737;850;16;13;821;636;185;48.93
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4590;Hüttlingen;605;338;10;2;326;193;133;55.87
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4821;Hüttwilen;1035;609;18;6;585;364;221;58.84
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4666;Kemmental;1525;773;25;12;736;412;324;50.69
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4426;Kesswil;653;356;11;2;343;211;132;54.52
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4501;Kradolf-Schönenberg;2093;1027;36;0;991;599;392;49.07
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4671;Kreuzlingen;8299;4146;180;125;3841;2609;1232;49.96
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4681;Langrickenbach;756;417;16;1;400;235;165;55.16
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4683;Lengwil;872;470;19;0;451;277;174;53.9
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4741;Lommis;734;360;10;3;347;208;139;49.05
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4826;Mammern;340;203;7;2;194;57;137;59.71
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4941;Märstetten;1665;851;22;1;828;551;277;51.11
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4591;Matzingen;1573;654;25;13;616;352;264;41.58
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4831;Müllheim;1730;765;12;39;714;459;255;44.22
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4746;Münchwilen;2987;1346;51;12;1283;878;405;45.06
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4691;Münsterlingen;1472;756;30;13;713;489;224;51.36
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4601;Neunforn;750;397;18;1;378;245;133;52.93
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4841;Pfyn;1352;718;30;3;685;439;246;53.11
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4846;Raperswilen;295;179;2;0;177;72;105;60.68
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4751;Rickenbach b. Wil;1470;657;15;9;633;450;183;44.69
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4431;Roggwil;1962;976;31;13;932;629;303;49.75
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4436;Romanshorn;5879;2718;135;43;2540;1767;773;46.23
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4851;Salenstein;791;497;11;4;482;238;244;62.83
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4441;Salmsach;799;312;8;1;303;191;112;39.05
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2003;Diessenhofen;4546;Schlatt;1100;657;11;2;644;146;498;59.73
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4756;Schönholzerswilen;531;307;2;1;304;193;111;57.82
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4761;Sirnach;4308;2058;65;33;1960;1294;666;47.77
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4446;Sommeri;371;205;8;7;190;99;91;55.26
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4864;Steckborn;2152;1143;24;17;1102;331;771;53.11
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4606;Stettfurt;782;398;10;3;385;266;119;50.9
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4506;Sulgen;2181;1141;36;21;1084;712;372;52.32
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4696;Tägerwilen;2045;1120;53;40;1027;646;381;54.77
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4611;Thundorf;925;440;16;5;419;267;152;47.57
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4776;Tobel-Tägerschen;943;481;9;19;453;269;184;51.01
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4616;Uesslingen-Buch;773;387;11;11;365;219;146;50.06
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4451;Uttwil;1134;557;14;9;534;338;196;49.12
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4871;Wagenhausen;1085;556;15;3;538;155;383;51.24
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4701;Wäldi;692;361;7;0;354;185;169;52.17
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4781;Wängi;2751;1405;40;54;1311;887;424;51.07
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4621;Warth-Weiningen;922;501;25;14;462;320;142;54.34
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4946;Weinfelden;6834;3652;170;59;3423;2485;938;53.44
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4951;Wigoltingen;1508;751;14;0;737;420;317;49.8
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4786;Wilen;1390;723;22;7;694;543;151;52.01
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4791;Wuppenau;738;367;6;1;360;211;149;49.73
2009.11.29;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1402;730;24;18;688;269;419;52.07
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4551;Aadorf;5508;2219;29;58;2132;300;1832;40.29
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4711;Affeltrangen;1571;712;4;4;704;120;584;45.32
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4641;Altnau;1270;610;3;0;607;121;486;48.03
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2008;Weinfelden;4881;Amlikon-Bissegg;927;426;2;5;419;73;346;45.95
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2002;Bischofszell;4461;Amriswil;7076;2728;20;28;2680;510;2170;38.55
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2001;Arbon;4401;Arbon;8000;3393;21;83;3289;624;2665;42.41
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2003;Diessenhofen;4536;Basadingen-Schlattingen;1162;574;4;8;562;93;469;49.4
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2008;Weinfelden;4891;Berg;2088;962;9;5;948;133;815;46.07
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4801;Berlingen;568;318;0;4;314;33;281;55.99
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4716;Bettwiesen;692;276;2;9;265;34;231;39.88
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4721;Bichelsee-Balterswil;1831;779;4;4;771;115;656;42.55
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2008;Weinfelden;4901;Birwinken;905;436;1;5;430;82;348;48.18
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2002;Bischofszell;4471;Bischofszell;3476;1480;11;19;1450;267;1183;42.58
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4643;Bottighofen;1269;683;3;7;673;125;548;53.82
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4723;Braunau;465;245;3;6;236;29;207;52.69
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2008;Weinfelden;4911;Bürglen;2016;839;3;8;828;97;731;41.62
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2008;Weinfelden;4921;Bussnang;1465;698;4;0;694;86;608;47.65
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2003;Diessenhofen;4545;Diessenhofen;1977;943;20;0;923;187;736;47.7
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2001;Arbon;4406;Dozwil;405;216;0;3;213;67;146;53.33
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2001;Arbon;4411;Egnach;2944;1443;10;31;1402;227;1175;49.01
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2002;Bischofszell;4476;Erlen;2008;854;3;11;840;164;676;42.53
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4646;Ermatingen;1758;782;3;9;770;106;664;44.48
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4806;Eschenz;1113;602;6;0;596;84;512;54.09
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4724;Eschlikon;2674;1115;5;29;1081;161;920;41.7
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4561;Felben-Wellhausen;1599;643;7;12;624;77;547;40.21
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4726;Fischingen;1864;830;3;14;813;128;685;44.53
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4566;Frauenfeld;14815;6752;58;43;6651;1024;5627;45.58
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4571;Gachnang;2341;1091;9;18;1064;168;896;46.6
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4651;Gottlieben;178;94;2;1;91;16;75;52.81
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4656;Güttingen;932;471;0;6;465;67;398;50.54
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2002;Bischofszell;4486;Hauptwil-Gottshaus;1244;514;2;0;512;78;434;41.32
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2001;Arbon;4416;Hefenhofen;812;326;1;6;319;67;252;40.15
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4811;Herdern;666;344;2;8;334;39;295;51.65
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2002;Bischofszell;4495;Hohentannen;398;193;1;1;191;31;160;48.49
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4816;Homburg;1067;471;4;12;455;60;395;44.14
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2001;Arbon;4421;Horn;1715;756;1;7;748;163;585;44.08
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4590;Hüttlingen;607;314;0;0;314;44;270;51.73
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4821;Hüttwilen;1051;619;6;7;606;95;511;58.9
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4666;Kemmental;1514;671;2;11;658;115;543;44.32
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2001;Arbon;4426;Kesswil;654;347;3;1;343;62;281;53.06
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2002;Bischofszell;4501;Kradolf-Schönenberg;2100;865;5;1;859;153;706;41.19
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4671;Kreuzlingen;8291;3722;41;64;3617;708;2909;44.89
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4681;Langrickenbach;749;365;2;3;360;58;302;48.73
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4683;Lengwil;863;406;0;0;406;85;321;47.05
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4741;Lommis;736;330;0;4;326;59;267;44.84
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4826;Mammern;342;186;1;0;185;37;148;54.39
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2008;Weinfelden;4941;Märstetten;1673;847;3;0;844;130;714;50.63
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4591;Matzingen;1603;601;2;7;592;96;496;37.49
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4831;Müllheim;1749;701;1;24;676;116;560;40.08
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4746;Münchwilen;2990;1177;3;12;1162;173;989;39.36
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2005;Kreuzlingen;4691;Münsterlingen;1483;805;9;8;788;147;641;54.28
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2004;Frauenfeld;4601;Neunforn;739;337;2;0;335;39;296;45.6
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4841;Pfyn;1345;646;3;0;643;116;527;48.03
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2007;Steckborn;4846;Raperswilen;296;145;1;0;144;22;122;48.99
2010.03.07;Thurgauische Volksinitiative Ja! Freie Schulwahl für alle.;1;Volksinitiative;2006;Münchwilen;4751;Rickenbach b. Wil;1485;530;0;6;524;72;452;35.69
